dob,height,name,reach,stance,url,inf_knockdown_avg,pass_avg,reversals_avg,sub_attempts_avg,takedowns_landed_avg,takedowns_attempts_avg,sig_strikes_landed_avg,sig_strikes_attempts_avg,total_strikes_landed_avg,total_strikes_attempts_avg,head_strikes_landed_avg,head_strikes_attempts_avg,body_strikes_landed_avg,body_strikes_attempts_avg,leg_strikes_landed_avg,leg_strikes_attempts_avg,distance_strikes_landed_avg,distance_strikes_attempts_avg,clinch_strikes_landed_avg,clinch_strikes_attempts_avg,ground_strikes_landed_avg,ground_strikes_attempts_avg
"Jun 20, 1977","6' 2""",Aleksei Oleinik,"80""",Orthodox,http://ufcstats.com/fighter-details/98c23cb6da5b3352,0.0249687890137,0.19975031211,0.0374531835206,0.162297128589,0.162297128589,0.337078651685,3.49563046192,6.9163545568,7.04119850187,10.7865168539,2.38451935081,5.65543071161,0.848938826467,0.911360799001,0.262172284644,0.349563046192,2.17228464419,5.14357053683,1.01123595506,1.34831460674,0.312109862672,0.424469413233
"Jun 17, 1984","6' 2""",Chris Weidman,"78""",Orthodox,http://ufcstats.com/fighter-details/3a8176e15b9887c1,0.0182778229082,0.225426482535,0.0,0.0609260763607,0.261982128351,0.554427294882,3.02802599513,6.98212835093,4.69740048741,8.94394800975,2.28472786353,5.84281072299,0.463038180341,0.773761169781,0.280259951259,0.365556458164,1.90089358245,5.30056864338,0.310722989439,0.475223395613,0.816409423233,1.20633631194
"Oct 12, 1987","6' 0""",Omari Akhmedov,"73""",Orthodox,http://ufcstats.com/fighter-details/16690d100f995f8f,0.0126209507783,0.0757257046698,0.0,0.0126209507783,0.170382835507,0.340765671014,2.91543962979,8.53176272613,4.28481278923,10.134623475,2.03828355069,7.16238956668,0.523769457299,0.864535128313,0.353386621792,0.504838031132,2.13925115692,7.37063525452,0.397559949516,0.59318468658,0.378628523349,0.567942785023
"Dec 30, 1990","6' 0""",Darren Stewart,"74""",Orthodox,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f,0.0220507166483,0.0220507166483,0.0,0.0110253583241,0.0882028665932,0.209481808159,2.9658213892,6.802646086,3.94707828004,7.92723263506,2.16097023153,5.71113561191,0.429988974642,0.573318632856,0.374862183021,0.518191841235,1.58765159868,4.91730981257,0.992282249173,1.33406835722,0.385887541345,0.551267916207
"Nov 24, 1990","5' 10""",Maki Pitolo,"75""",Orthodox,http://ufcstats.com/fighter-details/c549573c0df4d676,0.0,0.120724346076,0.0402414486922,0.0402414486922,0.160965794769,0.241448692153,4.06438631791,9.85915492958,6.03621730382,11.9114688129,3.0583501006,8.53118712274,0.885311871227,1.20724346076,0.120724346076,0.120724346076,3.54124748491,9.05432595573,0.201207243461,0.201207243461,0.321931589537,0.603621730382
"Nov 11, 1989","5' 6""",Yana Kunitskaya,"68""",Orthodox,http://ufcstats.com/fighter-details/3143bf892608139a,0.0,0.0847936687394,0.0169587337479,0.0169587337479,0.135669869983,0.254381006218,4.49406444319,8.19106840023,10.0056529112,14.4827586207,1.57716223855,4.54494064443,1.79762577728,2.23855285472,1.11927642736,1.40757490107,2.42509892595,5.78292820803,1.78066704353,2.05200678349,0.288298473714,0.356133408705
"Apr 08, 1993","5' 7""",Julija Stoliarenko,"66""",,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb,0.0,0.0,0.0,0.0333333333333,0.0,0.166666666667,2.1,6.13333333333,3.2,7.26666666667,1.46666666667,4.96666666667,0.266666666667,0.566666666667,0.366666666667,0.6,1.83333333333,5.73333333333,0.2,0.333333333333,0.0666666666667,0.0666666666667
"May 06, 1989","5' 10""",Beneil Dariush,"72""",Southpaw,http://ufcstats.com/fighter-details/08af939f41b5a57b,0.0388140161725,0.219946091644,0.0,0.0711590296496,0.116442048518,0.355795148248,3.98490566038,8.0409703504,5.06522911051,9.37358490566,2.38059299191,5.91266846361,0.963881401617,1.38436657682,0.640431266846,0.743935309973,2.47762803235,5.84797843666,0.756873315364,1.13854447439,0.750404312668,1.05444743935
"Sep 30, 1983","5' 9""",Scott Holtzman,"69""",Orthodox,http://ufcstats.com/fighter-details/df1eb4354d18a906,0.027397260274,0.157534246575,0.0205479452055,0.013698630137,0.143835616438,0.246575342466,4.43835616438,8.88356164384,7.1301369863,11.8767123288,3.20547945205,7.14383561644,0.753424657534,1.12328767123,0.479452054795,0.616438356164,2.67808219178,6.43835616438,0.753424657534,1.03424657534,1.00684931507,1.41095890411
"Feb 20, 1984","6' 2""",Tim Means,"75""",Orthodox,http://ufcstats.com/fighter-details/4b47e71384a9522f,0.0421249707465,0.0421249707465,0.00936110461034,0.0140416569155,0.0655277322724,0.154458226071,4.92394102504,10.5874093143,6.41703721039,12.1834776504,3.12660893985,8.10671659256,1.24970746548,1.90498478821,0.547624619705,0.575707933536,3.79124736719,8.91645214135,0.603791247367,0.856541071846,0.528902410484,0.8144161011
"Feb 27, 1993","6' 1""",Laureano Staropoli,"71""",Orthodox,http://ufcstats.com/fighter-details/a12a8314adc1c1c9,0.0,0.0,0.0,0.0,0.0166666666667,0.0833333333333,4.4,12.9333333333,4.75,13.3,3.01666666667,10.55,1.03333333333,2.0,0.35,0.383333333333,4.28333333333,12.7166666667,0.116666666667,0.216666666667,0.0,0.0
"Nov 05, 1992","6' 3""",Kevin Holland,"81""",Orthodox,http://ufcstats.com/fighter-details/3a46b268013afede,0.0380228136882,0.20278833967,0.0380228136882,0.0760456273764,0.0887198986058,0.164765525982,4.48669201521,7.50316856781,8.23827629911,11.54626109,2.4588086185,4.94296577947,1.11533586819,1.55893536122,0.912547528517,1.00126742712,3.19391634981,5.93155893536,0.468948035488,0.544993662864,0.823827629911,1.02661596958
"Apr 27, 1994","5' 10""",Joaquin Buckley,"76""",Southpaw,http://ufcstats.com/fighter-details/b9437600497350f3,0.0,0.0,0.0,0.0,0.0,0.189873417722,3.79746835443,11.3924050633,3.89240506329,11.4873417722,0.569620253165,5.60126582278,2.94303797468,5.50632911392,0.284810126582,0.284810126582,3.13291139241,10.4430379747,0.664556962025,0.949367088608,0.0,0.0
"Aug 22, 1995","5' 10""",Nasrat Haqparast,"72""",Southpaw,http://ufcstats.com/fighter-details/b7b84ccd221be298,0.0599101347978,0.0149775336995,0.0,0.0,0.0149775336995,0.0599101347978,5.63155267099,11.8771842237,6.42536195706,12.7608587119,4.62805791313,10.4992511233,0.703944083874,1.03344982526,0.299550673989,0.344483275087,4.56814777833,10.1098352471,0.419370943585,0.584123814279,0.644033949076,1.18322516226
"Feb 27, 1990","5' 9""",Alexander Munoz,"72""",Switch,http://ufcstats.com/fighter-details/f8f1ec513bcfef43,0.0,0.0,0.0,0.0,0.0666666666667,0.533333333333,2.46666666667,9.6,2.66666666667,9.8,2.13333333333,9.06666666667,0.2,0.333333333333,0.133333333333,0.2,2.2,9.33333333333,0.266666666667,0.266666666667,0.0,0.0
"Apr 08, 1988","6' 1""",Andrew Sanchez,"74""",Orthodox,http://ufcstats.com/fighter-details/fccf811c1e8b01c7,0.0288276745676,0.105701473414,0.0,0.0,0.144138372838,0.44202434337,4.57399103139,10.3875720692,6.86098654709,13.1454196028,3.33440102498,8.58103779628,0.816784112748,1.20115310698,0.422805893658,0.605381165919,3.49775784753,9.0134529148,0.499679692505,0.730301089045,0.576553491352,0.643818065343
"Jul 22, 1996","6' 0""",Wellington Turman,"72""",Orthodox,http://ufcstats.com/fighter-details/4dcfb28c011c11b2,0.0,0.233690360273,0.0,0.0584225900682,0.175267770204,0.496592015579,2.7458617332,6.48490749757,3.59298928919,7.44888023369,2.07400194742,5.4040895813,0.408958130477,0.78870496592,0.262901655307,0.292112950341,1.51898734177,4.93670886076,0.701071080818,0.78870496592,0.525803310613,0.759493670886
"Jun 17, 1986","5' 6""",Gavin Tucker,"66""",Southpaw,http://ufcstats.com/fighter-details/da816417a579a0bd,0.0,0.109090909091,0.0363636363636,0.127272727273,0.127272727273,0.363636363636,3.67272727273,9.41818181818,4.36363636364,10.2181818182,2.2,7.38181818182,0.854545454545,1.34545454545,0.618181818182,0.690909090909,3.18181818182,8.63636363636,0.309090909091,0.527272727273,0.181818181818,0.254545454545
"Aug 10, 1989","5' 7""",Justin Jaynes,"68""",Orthodox,http://ufcstats.com/fighter-details/304a21d0595e1a08,0.161290322581,0.0806451612903,0.0806451612903,0.0806451612903,0.0,0.0806451612903,4.59677419355,10.564516129,4.67741935484,10.7258064516,3.54838709677,9.03225806452,1.04838709677,1.53225806452,0.0,0.0,3.3064516129,8.79032258065,0.483870967742,0.564516129032,0.806451612903,1.20967741935
"Sep 04, 1996","5' 10""",Youssef Zalal,"72""",Switch,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613,0.0222222222222,0.111111111111,0.0222222222222,0.111111111111,0.2,0.422222222222,3.2,5.75555555556,4.46666666667,7.37777777778,2.17777777778,4.35555555556,0.511111111111,0.822222222222,0.511111111111,0.577777777778,2.57777777778,4.86666666667,0.333333333333,0.377777777778,0.288888888889,0.511111111111
"Aug 10, 1986","5' 10""",Peter Barrett,"73""",Southpaw,http://ufcstats.com/fighter-details/d21113c9ff3788ae,0.0,0.0,0.0,0.0,0.0,0.133333333333,1.53333333333,3.8,4.53333333333,7.13333333333,0.866666666667,2.86666666667,0.6,0.8,0.0666666666667,0.133333333333,1.0,3.2,0.533333333333,0.6,0.0,0.0
"Feb 14, 1989","5' 6""",Irwin Rivera,"67""",Southpaw,http://ufcstats.com/fighter-details/06a80a685ea98573,0.0,0.0333333333333,0.0,0.0,0.0666666666667,0.3,2.33333333333,5.56666666667,2.66666666667,5.9,1.66666666667,4.4,0.5,0.933333333333,0.166666666667,0.233333333333,2.06666666667,5.2,0.166666666667,0.266666666667,0.1,0.1
"Sep 23, 1990","5' 6""",Ali AlQaisi,"68""",Orthodox,http://ufcstats.com/fighter-details/e87a13e02c01331d,0.0,0.0666666666667,0.0,0.0666666666667,0.133333333333,0.6,2.93333333333,7.0,3.6,7.86666666667,1.86666666667,5.73333333333,0.466666666667,0.6,0.6,0.666666666667,2.4,6.4,0.533333333333,0.6,0.0,0.0
"Jan 04, 1984","6' 1""",Derek Brunson,"77""",Southpaw,http://ufcstats.com/fighter-details/b1a3e0aca758b322,0.0405131667792,0.186360567184,0.0,0.0243079000675,0.186360567184,0.656313301823,3.92167454423,8.37002025658,6.39297771776,11.1897366644,2.75489534099,6.6603646185,0.559081701553,0.850776502363,0.607697501688,0.858879135719,2.51991897367,6.17420661715,0.640108035111,0.996623902768,0.761647535449,1.19918973666
"Nov 20, 1997","6' 2""",Edmen Shahbazyan,"74""",Orthodox,http://ufcstats.com/fighter-details/4144798612ef96e5,0.100953449243,0.168255748738,0.0,0.0336511497476,0.302860347729,0.740325294448,3.26416152552,6.46102075154,3.5333707235,6.76388109927,2.1873247336,5.14862591139,0.908581043186,1.11048794167,0.168255748738,0.201906898486,1.78351093662,4.44195176669,0.975883342681,1.17779024117,0.504767246214,0.84127874369
"Oct 06, 1988","5' 4""",Jennifer Maia,"64""",Orthodox,http://ufcstats.com/fighter-details/8e1f36476ef02a6a,0.0,0.0155078831739,0.0,0.0155078831739,0.0155078831739,0.0310157663479,4.07857327475,10.4523132592,5.28818816232,11.8170069785,2.82243473766,8.79296975963,0.66683897648,1.02352028948,0.58929956061,0.635823210132,3.39622641509,9.49082450246,0.635823210132,0.852933574567,0.0465236495218,0.108555182218
"Dec 23, 1985","5' 6""",Joanne Calderwood,"65""",Orthodox,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,0.0253592561285,0.0929839391378,0.0169061707523,0.0338123415046,0.126796280642,0.21978021978,6.1707523246,12.8486897718,9.27303465765,16.4666103128,2.5528317836,7.6246830093,1.25105663567,2.21470836855,2.36686390533,3.00929839391,4.90278951817,10.9298393914,0.811496196112,1.18343195266,0.456466610313,0.735418427726
"Nov 27, 1991","5' 11""",Vicente Luque,"75""",Orthodox,http://ufcstats.com/fighter-details/6d4b63c767106d3a,0.075197393157,0.0601579145256,0.0075197393157,0.0526381752099,0.0451184358942,0.0902368717884,5.72252161925,10.6404311317,6.33914024314,11.3096879308,3.51923799975,7.94084471738,0.594059405941,0.85725028199,1.60922421356,1.84233613235,4.99310690563,9.63278606342,0.278230354681,0.360947487154,0.451184358942,0.646697581151
"Jul 08, 1990","6' 3""",Randy Brown,"78""",Orthodox,http://ufcstats.com/fighter-details/c6aee362c7a7d482,0.0191235059761,0.0573705179283,0.0191235059761,0.0382470119522,0.0669322709163,0.143426294821,3.67171314741,7.70677290837,4.5609561753,8.72988047809,2.35219123506,5.92828685259,0.78406374502,1.05179282869,0.535458167331,0.726693227092,2.22788844622,5.76573705179,0.898804780876,1.09003984064,0.545019920319,0.850996015936
"Sep 09, 1986","5' 10""",Bobby Green,"71""",Orthodox,http://ufcstats.com/fighter-details/887961364be5ceb3,0.0116867939229,0.111024542267,0.0175301908843,0.0233735878457,0.0818075574601,0.216205687573,5.25321386833,10.30775224,6.17647058824,11.3712504869,2.71133619011,6.93026879626,1.43163225555,2.03350214258,1.11024542267,1.34398130113,3.92091936112,8.68913128165,0.788858589794,0.917413322945,0.543435917413,0.701207635372
"Mar 14, 1992","5' 9""",Lando Vannata,"71""",Orthodox,http://ufcstats.com/fighter-details/f9b200db02b488d9,0.042034468264,0.0336275746112,0.0,0.0252206809584,0.0756620428752,0.201765447667,4.58175704077,10.3993274485,5.39722572509,11.3829340059,2.32870954182,7.12904581757,1.10970996217,1.77385456074,1.14333753678,1.4964270702,3.93442622951,9.23917612442,0.369903320723,0.622110130307,0.277427490542,0.538041193779
"Apr 20, 1994","5' 8""",Jonathan Martinez,"70""",Southpaw,http://ufcstats.com/fighter-details/f2477cf43c4975cc,0.0572655690766,0.0715819613457,0.0143163922691,0.0,0.0429491768074,0.114531138153,4.2233357194,8.38940586972,4.93915533286,9.2340730136,2.33357193987,5.68360773085,1.17394416607,1.7179670723,0.715819613457,0.987831066571,2.79169649248,6.65712240515,0.372226198998,0.415175375805,1.05941302792,1.31710808876
"Aug 12, 1980","5' 6""",Frankie Saenz,"66""",Orthodox,http://ufcstats.com/fighter-details/9ba2226646046b63,0.0154718927282,0.0464156781846,0.0154718927282,0.00773594636411,0.116039195462,0.363589479113,3.93759669933,8.30067044868,5.27591542032,9.83238782878,1.84115523466,5.46931407942,0.99793708097,1.55492521919,1.0985043837,1.27643115008,2.2202166065,5.82516761217,1.34605466735,1.84115523466,0.371325425477,0.634347601857
"Jun 27, 1991","5' 10""",Nate Maness,"72""",Orthodox,http://ufcstats.com/fighter-details/6e9f40c706f91f32,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,1.4,3.33333333333,10.5333333333,12.9333333333,0.6,2.46666666667,0.8,0.866666666667,0.0,0.0,0.466666666667,2.26666666667,0.933333333333,1.06666666667,0.0,0.0
"Feb 16, 1993","5' 9""",Johnny Munoz,"71""",Orthodox,http://ufcstats.com/fighter-details/f6bcbd91b114ff58,0.0,0.333333333333,0.0,0.0666666666667,0.133333333333,1.06666666667,3.26666666667,5.2,8.6,11.2,1.2,2.26666666667,1.66666666667,2.4,0.4,0.533333333333,1.06666666667,2.66666666667,1.33333333333,1.4,0.866666666667,1.13333333333
"Jul 24, 1989","5' 10""",Jamall Emmers,"74""",Orthodox,http://ufcstats.com/fighter-details/e00a3dee329a51f7,0.0,0.2,0.0,0.0,0.233333333333,0.433333333333,5.23333333333,10.7666666667,5.66666666667,11.3,3.0,7.9,1.73333333333,2.23333333333,0.5,0.633333333333,4.2,9.4,0.866666666667,1.16666666667,0.166666666667,0.2
"Nov 07, 1989","5' 6""",Vince Cachero,"68""",Orthodox,http://ufcstats.com/fighter-details/ed2a8cc402173781,0.0,0.0,0.0,0.0,0.0,0.133333333333,5.06666666667,10.1333333333,8.06666666667,13.4,3.86666666667,8.46666666667,0.666666666667,1.0,0.533333333333,0.666666666667,4.13333333333,8.8,0.733333333333,1.13333333333,0.2,0.2
"Apr 22, 1991","5' 9""",Chris Gutierrez,"67""",Orthodox,http://ufcstats.com/fighter-details/45f0cc9d18f35137,0.0314218381775,0.0314218381775,0.0314218381775,0.0157109190888,0.0314218381775,0.0628436763551,4.22623723488,7.25844461901,4.46190102121,7.54124116261,1.41398271799,3.51924587588,0.628436763551,0.958366064415,2.18381775334,2.78083267871,3.88059701493,6.75569520817,0.0785545954438,0.12568735271,0.267085624509,0.37706205813
"Mar 29, 1991","5' 7""",Cody Durden,"67""",Southpaw,http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,0.0,0.0,0.0,0.0666666666667,0.133333333333,0.866666666667,2.4,5.66666666667,6.33333333333,12.6,1.33333333333,4.06666666667,0.4,0.866666666667,0.666666666667,0.733333333333,2.26666666667,5.33333333333,0.0,0.0666666666667,0.133333333333,0.266666666667
"Dec 20, 1990","6' 0""",Robert Whittaker,"73""",Orthodox,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,0.0463957384655,0.0567059025689,0.0,0.0,0.0309304923103,0.103101641034,4.51069679526,11.2071483804,5.2324082825,11.9752556062,3.06211873872,9.17604605207,0.572214107741,0.969155425724,0.876363948793,1.06194690265,3.72196924134,9.91322278546,0.412406564138,0.701091159034,0.376320989776,0.592834435948
"Dec 24, 1992","6' 0""",Darren Till,"74""",Southpaw,http://ufcstats.com/fighter-details/9ce6d5a03af801b7,0.0361402240694,0.00722804481388,0.0,0.0,0.0361402240694,0.0867365377665,2.26960607156,4.92229851825,2.39971087821,5.07408745934,1.57571376943,4.00433682689,0.274665702927,0.390314419949,0.419226599205,0.527647271413,1.70581857608,4.09830140947,0.22406938923,0.375858330322,0.339718106252,0.44813877846
